26.7978 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
9.2566 	EXP 	text: autoDraw = True
9.2566 	EXP 	text_2: autoDraw = False
9.8420 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'words': 'eferything', 'number_of_letters': 10, 'corrAns': 'left', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
9.8459 	DATA 	Keypress: right
9.8565 	EXP 	fixation: autoDraw = False
9.8565 	EXP 	text: autoDraw = False
9.8565 	EXP 	text_2: autoDraw = False
9.8565 	EXP 	text: height = 0.05
9.8565 	EXP 	text: height = 0.05
9.8565 	EXP 	text: height = 0.05
9.8565 	EXP 	text: text = 'eferything'
9.8565 	EXP 	fixation: autoDraw = True
9.8565 	EXP 	text_2: autoDraw = True
10.8571 	INFO 	Keyboard events cleared
10.8565 	EXP 	fixation: autoDraw = False
10.8565 	EXP 	text: autoDraw = True
10.8565 	EXP 	text_2: autoDraw = False
11.6082 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'words': 'political', 'number_of_letters': 9, 'corrAns': 'right', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
11.6122 	DATA 	Keypress: left
11.6230 	EXP 	fixation: autoDraw = False
11.6230 	EXP 	text: autoDraw = False
11.6230 	EXP 	text_2: autoDraw = False
11.6230 	EXP 	text: height = 0.05
11.6230 	EXP 	text: height = 0.05
11.6230 	EXP 	text: height = 0.05
11.6230 	EXP 	text: text = 'political'
11.6230 	EXP 	fixation: autoDraw = True
11.6230 	EXP 	text_2: autoDraw = True
12.6237 	INFO 	Keyboard events cleared
12.6231 	EXP 	fixation: autoDraw = False
12.6231 	EXP 	text: autoDraw = True
12.6231 	EXP 	text_2: autoDraw = False
13.3410 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'words': 'becone', 'number_of_letters': 6, 'corrAns': 'left', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
13.3449 	DATA 	Keypress: right
13.3563 	EXP 	fixation: autoDraw = False
13.3563 	EXP 	text: autoDraw = False
13.3563 	EXP 	text_2: autoDraw = False
13.3563 	EXP 	text: height = 0.05
13.3563 	EXP 	text: height = 0.05
13.3563 	EXP 	text: height = 0.05
13.3563 	EXP 	text: text = 'becone'
13.3563 	EXP 	fixation: autoDraw = True
13.3563 	EXP 	text_2: autoDraw = True
14.3569 	INFO 	Keyboard events cleared
14.3563 	EXP 	fixation: autoDraw = False
14.3563 	EXP 	text: autoDraw = True
14.3563 	EXP 	text_2: autoDraw = False
14.9576 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'words': 'anything', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
14.9610 	DATA 	Keypress: left
14.9730 	EXP 	fixation: autoDraw = False
14.9730 	EXP 	text: autoDraw = False
14.9730 	EXP 	text_2: autoDraw = False
14.9730 	EXP 	text: height = 0.05
14.9730 	EXP 	text: height = 0.05
14.9730 	EXP 	text: height = 0.05
14.9730 	EXP 	text: text = 'anything'
14.9730 	EXP 	fixation: autoDraw = True
14.9730 	EXP 	text_2: autoDraw = True
15.9734 	INFO 	Keyboard events cleared
15.9729 	EXP 	fixation: autoDraw = False
15.9729 	EXP 	text: autoDraw = True
15.9729 	EXP 	text_2: autoDraw = False
16.9738 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'words': 'way', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
16.9769 	DATA 	Keypress: right
16.9896 	EXP 	fixation: autoDraw = False
16.9896 	EXP 	text: autoDraw = False
16.9896 	EXP 	text_2: autoDraw = False
16.9896 	EXP 	text: height = 0.05
16.9896 	EXP 	text: height = 0.05
16.9896 	EXP 	text: height = 0.05
16.9896 	EXP 	text: text = 'way'
16.9896 	EXP 	fixation: autoDraw = True
16.9896 	EXP 	text_2: autoDraw = True
17.9733 	INFO 	Keyboard events cleared
17.9728 	EXP 	text: autoDraw = True
17.9894 	EXP 	fixation: autoDraw = False
17.9894 	EXP 	text_2: autoDraw = False
18.6075 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'words': 'country', 'number_of_letters': 7, 'corrAns': 'right', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
18.6107 	DATA 	Keypress: right
18.6228 	EXP 	fixation: autoDraw = False
18.6228 	EXP 	text: autoDraw = False
18.6228 	EXP 	text_2: autoDraw = False
18.6228 	EXP 	text: height = 0.05
18.6228 	EXP 	text: height = 0.05
18.6228 	EXP 	text: height = 0.05
18.6228 	EXP 	text: text = 'country'
18.6228 	EXP 	fixation: autoDraw = True
18.6228 	EXP 	text_2: autoDraw = True
19.6231 	INFO 	Keyboard events cleared
19.6226 	EXP 	fixation: autoDraw = False
19.6226 	EXP 	text: autoDraw = True
19.6226 	EXP 	text_2: autoDraw = False
20.1738 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'words': 'could', 'number_of_letters': 5, 'corrAns': 'right', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
20.1772 	DATA 	Keypress: left
20.1893 	EXP 	fixation: autoDraw = False
20.1893 	EXP 	text: autoDraw = False
20.1893 	EXP 	text_2: autoDraw = False
20.1893 	EXP 	text: height = 0.05
20.1893 	EXP 	text: height = 0.05
20.1893 	EXP 	text: height = 0.05
20.1893 	EXP 	text: text = 'could'
20.1893 	EXP 	fixation: autoDraw = True
20.1893 	EXP 	text_2: autoDraw = True
21.1897 	INFO 	Keyboard events cleared
21.1893 	EXP 	fixation: autoDraw = False
21.1893 	EXP 	text: autoDraw = True
21.1893 	EXP 	text_2: autoDraw = False
21.7906 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'words': 'research', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
21.7937 	DATA 	Keypress: right
21.8063 	EXP 	fixation: autoDraw = False
21.8063 	EXP 	text: autoDraw = False
21.8063 	EXP 	text_2: autoDraw = False
21.8063 	EXP 	text: height = 0.05
21.8063 	EXP 	text: height = 0.05
21.8063 	EXP 	text: height = 0.05
21.8063 	EXP 	text: text = 'research'
21.8063 	EXP 	fixation: autoDraw = True
21.8063 	EXP 	text_2: autoDraw = True
22.8065 	INFO 	Keyboard events cleared
22.8060 	EXP 	fixation: autoDraw = False
22.8060 	EXP 	text: autoDraw = True
22.8060 	EXP 	text_2: autoDraw = False
23.5255 	DATA 	Keypress: right
23.5405 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'words': 'technology', 'number_of_letters': 10, 'corrAns': 'right', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
23.5559 	EXP 	fixation: autoDraw = False
23.5559 	EXP 	text: autoDraw = False
23.5559 	EXP 	text_2: autoDraw = False
23.5559 	EXP 	text: height = 0.05
23.5559 	EXP 	text: height = 0.05
23.5559 	EXP 	text: height = 0.05
23.5559 	EXP 	text: text = 'technology'
23.5559 	EXP 	fixation: autoDraw = True
23.5559 	EXP 	text_2: autoDraw = True
24.5564 	INFO 	Keyboard events cleared
24.5557 	EXP 	fixation: autoDraw = False
24.5557 	EXP 	text: autoDraw = True
24.5557 	EXP 	text_2: autoDraw = False
25.2907 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'words': 'question', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
25.2936 	DATA 	Keypress: right
25.3058 	EXP 	fixation: autoDraw = False
25.3058 	EXP 	text: autoDraw = False
25.3058 	EXP 	text_2: autoDraw = False
25.3058 	EXP 	text: height = 0.05
25.3058 	EXP 	text: height = 0.05
25.3058 	EXP 	text: height = 0.05
25.3058 	EXP 	text: text = 'question'
25.3058 	EXP 	fixation: autoDraw = True
25.3058 	EXP 	text_2: autoDraw = True
26.3063 	INFO 	Keyboard events cleared
26.3057 	EXP 	fixation: autoDraw = False
26.3057 	EXP 	text: autoDraw = True
26.3057 	EXP 	text_2: autoDraw = False
26.8244 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'words': 'everything', 'number_of_letters': 10, 'corrAns': 'right', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
26.8300 	DATA 	Keypress: right
26.8391 	EXP 	fixation: autoDraw = False
26.8391 	EXP 	text: autoDraw = False
26.8391 	EXP 	text_2: autoDraw = False
26.8391 	EXP 	text: height = 0.05
26.8391 	EXP 	text: height = 0.05
26.8391 	EXP 	text: height = 0.05
26.8391 	EXP 	text: text = 'everything'
26.8391 	EXP 	fixation: autoDraw = True
26.8391 	EXP 	text_2: autoDraw = True
27.8394 	INFO 	Keyboard events cleared
27.8390 	EXP 	fixation: autoDraw = False
27.8390 	EXP 	text: autoDraw = True
27.8390 	EXP 	text_2: autoDraw = False
28.4235 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'words': 'thenk', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
28.4266 	DATA 	Keypress: right
28.4390 	EXP 	fixation: autoDraw = False
28.4390 	EXP 	text: autoDraw = False
28.4390 	EXP 	text_2: autoDraw = False
28.4390 	EXP 	text: height = 0.05
28.4390 	EXP 	text: height = 0.05
28.4390 	EXP 	text: height = 0.05
28.4390 	EXP 	text: text = 'thenk'
28.4390 	EXP 	fixation: autoDraw = True
28.4390 	EXP 	text_2: autoDraw = True
29.4396 	INFO 	Keyboard events cleared
29.4391 	EXP 	fixation: autoDraw = False
29.4391 	EXP 	text: autoDraw = True
29.4391 	EXP 	text_2: autoDraw = False
30.0734 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'words': 'pofitical', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
30.0777 	DATA 	Keypress: left
30.0889 	EXP 	fixation: autoDraw = False
30.0889 	EXP 	text: autoDraw = False
30.0889 	EXP 	text_2: autoDraw = False
30.0889 	EXP 	text: height = 0.05
30.0889 	EXP 	text: height = 0.05
30.0889 	EXP 	text: height = 0.05
30.0889 	EXP 	text: text = 'pofitical'
30.0889 	EXP 	fixation: autoDraw = True
30.0889 	EXP 	text_2: autoDraw = True
31.0895 	INFO 	Keyboard events cleared
31.0890 	EXP 	fixation: autoDraw = False
31.0890 	EXP 	text: autoDraw = True
31.0890 	EXP 	text_2: autoDraw = False
32.0901 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'words': 'about', 'number_of_letters': 5, 'corrAns': 'right', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
32.0937 	DATA 	Keypress: left
32.1055 	EXP 	fixation: autoDraw = False
32.1055 	EXP 	text: autoDraw = False
32.1055 	EXP 	text_2: autoDraw = False
32.1055 	EXP 	text: height = 0.05
32.1055 	EXP 	text: height = 0.05
32.1055 	EXP 	text: height = 0.05
32.1055 	EXP 	text: text = 'about'
32.1055 	EXP 	fixation: autoDraw = True
32.1055 	EXP 	text_2: autoDraw = True
33.1059 	INFO 	Keyboard events cleared
33.1054 	EXP 	fixation: autoDraw = False
33.1054 	EXP 	text: autoDraw = True
33.1054 	EXP 	text_2: autoDraw = False
33.8399 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'words': 'out', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
33.8430 	DATA 	Keypress: left
33.8555 	EXP 	fixation: autoDraw = False
33.8555 	EXP 	text: autoDraw = False
33.8555 	EXP 	text_2: autoDraw = False
33.8555 	EXP 	text: height = 0.05
33.8555 	EXP 	text: height = 0.05
33.8555 	EXP 	text: height = 0.05
33.8555 	EXP 	text: text = 'out'
33.8555 	EXP 	fixation: autoDraw = True
33.8555 	EXP 	text_2: autoDraw = True
34.8560 	INFO 	Keyboard events cleared
34.8555 	EXP 	fixation: autoDraw = False
34.8555 	EXP 	text: autoDraw = True
34.8555 	EXP 	text_2: autoDraw = False
35.5902 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'words': 'much', 'number_of_letters': 4, 'corrAns': 'right', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
35.5955 	DATA 	Keypress: right
35.6054 	EXP 	fixation: autoDraw = False
35.6054 	EXP 	text: autoDraw = False
35.6054 	EXP 	text_2: autoDraw = False
35.6054 	EXP 	text: height = 0.05
35.6054 	EXP 	text: height = 0.05
35.6054 	EXP 	text: height = 0.05
35.6054 	EXP 	text: text = 'much'
35.6054 	EXP 	fixation: autoDraw = True
35.6054 	EXP 	text_2: autoDraw = True
36.6060 	INFO 	Keyboard events cleared
36.6054 	EXP 	fixation: autoDraw = False
36.6054 	EXP 	text: autoDraw = True
36.6054 	EXP 	text_2: autoDraw = False
37.4901 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'words': 'bussness', 'number_of_letters': 8, 'corrAns': 'left', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
37.4943 	DATA 	Keypress: right
37.5054 	EXP 	fixation: autoDraw = False
37.5054 	EXP 	text: autoDraw = False
37.5054 	EXP 	text_2: autoDraw = False
37.5054 	EXP 	text: height = 0.05
37.5054 	EXP 	text: height = 0.05
37.5054 	EXP 	text: height = 0.05
37.5054 	EXP 	text: text = 'bussness'
37.5054 	EXP 	fixation: autoDraw = True
37.5054 	EXP 	text_2: autoDraw = True
38.5061 	INFO 	Keyboard events cleared
38.5056 	EXP 	fixation: autoDraw = False
38.5056 	EXP 	text: autoDraw = True
38.5056 	EXP 	text_2: autoDraw = False
39.1067 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'words': 'hour', 'number_of_letters': 4, 'corrAns': 'right', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
39.1100 	DATA 	Keypress: right
39.1219 	EXP 	fixation: autoDraw = False
39.1219 	EXP 	text: autoDraw = False
39.1219 	EXP 	text_2: autoDraw = False
39.1219 	EXP 	text: height = 0.05
39.1219 	EXP 	text: height = 0.05
39.1219 	EXP 	text: height = 0.05
39.1219 	EXP 	text: text = 'hour'
39.1219 	EXP 	fixation: autoDraw = True
39.1219 	EXP 	text_2: autoDraw = True
40.1224 	INFO 	Keyboard events cleared
40.1217 	EXP 	fixation: autoDraw = False
40.1217 	EXP 	text: autoDraw = True
40.1217 	EXP 	text_2: autoDraw = False
40.9395 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'words': 'ous', 'number_of_letters': 3, 'corrAns': 'left', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
40.9425 	DATA 	Keypress: right
40.9551 	EXP 	fixation: autoDraw = False
40.9551 	EXP 	text: autoDraw = False
40.9551 	EXP 	text_2: autoDraw = False
40.9551 	EXP 	text: height = 0.05
40.9551 	EXP 	text: height = 0.05
40.9551 	EXP 	text: height = 0.05
40.9551 	EXP 	text: text = 'ous'
40.9551 	EXP 	fixation: autoDraw = True
40.9551 	EXP 	text_2: autoDraw = True
41.9557 	INFO 	Keyboard events cleared
41.9553 	EXP 	fixation: autoDraw = False
41.9553 	EXP 	text: autoDraw = True
41.9553 	EXP 	text_2: autoDraw = False
42.7727 	EXP 	New trial (rep=0, index=24): <Trial 24 (24 in rep 0) data={'words': 'become', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 0}>
42.7766 	DATA 	Keypress: left
42.7885 	EXP 	fixation: autoDraw = False
42.7885 	EXP 	text: autoDraw = False
42.7885 	EXP 	text_2: autoDraw = False
42.7885 	EXP 	text: height = 0.05
42.7885 	EXP 	text: height = 0.05
42.7885 	EXP 	text: height = 0.05
42.7885 	EXP 	text: text = 'become'
42.7885 	EXP 	fixation: autoDraw = True
42.7885 	EXP 	text_2: autoDraw = True
43.7722 	INFO 	Keyboard events cleared
43.7716 	EXP 	text: autoDraw = True
43.7884 	EXP 	fixation: autoDraw = False
43.7884 	EXP 	text_2: autoDraw = False
44.4892 	EXP 	New trial (rep=0, index=25): <Trial 25 (25 in rep 0) data={'words': 'decade', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 0}>
44.4926 	DATA 	Keypress: right
44.5053 	EXP 	fixation: autoDraw = False
44.5053 	EXP 	text: autoDraw = False
44.5053 	EXP 	text_2: autoDraw = False
44.5053 	EXP 	text: height = 0.05
44.5053 	EXP 	text: height = 0.05
44.5053 	EXP 	text: height = 0.05
44.5053 	EXP 	text: text = 'decade'
44.5053 	EXP 	fixation: autoDraw = True
44.5053 	EXP 	text_2: autoDraw = True
45.4890 	INFO 	Keyboard events cleared
45.4884 	EXP 	text: autoDraw = True
45.5051 	EXP 	fixation: autoDraw = False
45.5051 	EXP 	text_2: autoDraw = False
46.4227 	EXP 	New trial (rep=0, index=26): <Trial 26 (26 in rep 0) data={'words': 'courd', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 0}>
46.4261 	DATA 	Keypress: right
46.4384 	EXP 	fixation: autoDraw = False
46.4384 	EXP 	text: autoDraw = False
46.4384 	EXP 	text_2: autoDraw = False
46.4384 	EXP 	text: height = 0.05
46.4384 	EXP 	text: height = 0.05
46.4384 	EXP 	text: height = 0.05
46.4384 	EXP 	text: text = 'courd'
46.4384 	EXP 	fixation: autoDraw = True
46.4384 	EXP 	text_2: autoDraw = True
47.4220 	INFO 	Keyboard events cleared
47.4214 	EXP 	text: autoDraw = True
47.4384 	EXP 	fixation: autoDraw = False
