9.3725 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
12.8110 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.8111 	EXP 	window1: mouseVisible = False
12.8190 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.03, 0.03]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
12.8192 	EXP 	window1: mouseVisible = False
12.8204 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.8205 	EXP 	window1: mouseVisible = False
12.8289 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='<- non-words              words ->', units='height', win=Window(...), wrapWidth=1)
12.8291 	EXP 	window1: mouseVisible = False
12.8364 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you for participating!', units='height', win=Window(...), wrapWidth=1)
0.0077 	INFO 	Keyboard events cleared
0.0073 	EXP 	text_4: autoDraw = True
1.3239 	EXP 	Imported conds.xlsx as conditions, 80 conditions, 3 params
1.3248 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'words': 'importent', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.3311 	DATA 	Keypress: space
1.3335 	EXP 	text_4: autoDraw = False
1.3335 	EXP 	text: height = 0.05
1.3335 	EXP 	text: height = 0.05
1.3335 	EXP 	text: height = 0.05
1.3335 	EXP 	text: text = 'importent'
1.3335 	EXP 	fixation: autoDraw = True
1.3335 	EXP 	text_2: autoDraw = True
2.3222 	INFO 	Keyboard events cleared
2.3218 	EXP 	text: autoDraw = True
2.3383 	EXP 	fixation: autoDraw = False
2.3383 	EXP 	text_2: autoDraw = False
3.5896 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'words': 'anf', 'number_of_letters': 3, 'corrAns': 'left', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
3.5930 	DATA 	Keypress: left
3.6054 	EXP 	fixation: autoDraw = False
3.6054 	EXP 	text: autoDraw = False
3.6054 	EXP 	text_2: autoDraw = False
3.6054 	EXP 	text: height = 0.05
3.6054 	EXP 	text: height = 0.05
3.6054 	EXP 	text: height = 0.05
3.6054 	EXP 	text: text = 'anf'
3.6054 	EXP 	fixation: autoDraw = True
3.6054 	EXP 	text_2: autoDraw = True
4.6051 	INFO 	Keyboard events cleared
4.6047 	EXP 	fixation: autoDraw = False
4.6047 	EXP 	text: autoDraw = True
4.6047 	EXP 	text_2: autoDraw = False
5.2394 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'words': 'woy', 'number_of_letters': 3, 'corrAns': 'left', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
5.2423 	DATA 	Keypress: left
5.2550 	EXP 	fixation: autoDraw = False
5.2550 	EXP 	text: autoDraw = False
5.2550 	EXP 	text_2: autoDraw = False
5.2550 	EXP 	text: height = 0.05
5.2550 	EXP 	text: height = 0.05
5.2550 	EXP 	text: height = 0.05
5.2550 	EXP 	text: text = 'woy'
5.2550 	EXP 	fixation: autoDraw = True
5.2550 	EXP 	text_2: autoDraw = True
6.2552 	INFO 	Keyboard events cleared
6.2547 	EXP 	fixation: autoDraw = False
6.2547 	EXP 	text: autoDraw = True
6.2547 	EXP 	text_2: autoDraw = False
6.6894 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'words': 'quesdion', 'number_of_letters': 8, 'corrAns': 'left', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
6.6932 	DATA 	Keypress: left
6.7052 	EXP 	fixation: autoDraw = False
6.7052 	EXP 	text: autoDraw = False
6.7052 	EXP 	text_2: autoDraw = False
6.7052 	EXP 	text: height = 0.05
6.7052 	EXP 	text: height = 0.05
6.7052 	EXP 	text: height = 0.05
6.7052 	EXP 	text: text = 'quesdion'
6.7052 	EXP 	fixation: autoDraw = True
6.7052 	EXP 	text_2: autoDraw = True
7.7057 	INFO 	Keyboard events cleared
7.7052 	EXP 	fixation: autoDraw = False
7.7052 	EXP 	text: autoDraw = True
7.7052 	EXP 	text_2: autoDraw = False
8.3393 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'words': 'becone', 'number_of_letters': 6, 'corrAns': 'left', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
8.3427 	DATA 	Keypress: left
8.3547 	EXP 	fixation: autoDraw = False
8.3547 	EXP 	text: autoDraw = False
8.3547 	EXP 	text_2: autoDraw = False
8.3547 	EXP 	text: height = 0.05
8.3547 	EXP 	text: height = 0.05
8.3547 	EXP 	text: height = 0.05
8.3547 	EXP 	text: text = 'becone'
8.3547 	EXP 	fixation: autoDraw = True
8.3547 	EXP 	text_2: autoDraw = True
9.3550 	INFO 	Keyboard events cleared
9.3546 	EXP 	fixation: autoDraw = False
9.3546 	EXP 	text: autoDraw = True
9.3546 	EXP 	text_2: autoDraw = False
9.9895 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'words': 'want', 'number_of_letters': 4, 'corrAns': 'right', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
9.9926 	DATA 	Keypress: left
10.0047 	EXP 	fixation: autoDraw = False
10.0047 	EXP 	text: autoDraw = False
10.0047 	EXP 	text_2: autoDraw = False
10.0047 	EXP 	text: height = 0.05
10.0047 	EXP 	text: height = 0.05
10.0047 	EXP 	text: height = 0.05
10.0047 	EXP 	text: text = 'want'
10.0047 	EXP 	fixation: autoDraw = True
10.0047 	EXP 	text_2: autoDraw = True
11.0055 	INFO 	Keyboard events cleared
11.0049 	EXP 	fixation: autoDraw = False
11.0049 	EXP 	text: autoDraw = True
11.0049 	EXP 	text_2: autoDraw = False
11.7059 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'words': 'their', 'number_of_letters': 5, 'corrAns': 'right', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
11.7097 	DATA 	Keypress: right
11.7214 	EXP 	fixation: autoDraw = False
11.7214 	EXP 	text: autoDraw = False
11.7214 	EXP 	text_2: autoDraw = False
11.7214 	EXP 	text: height = 0.05
11.7214 	EXP 	text: height = 0.05
11.7214 	EXP 	text: height = 0.05
11.7214 	EXP 	text: text = 'their'
11.7214 	EXP 	fixation: autoDraw = True
11.7214 	EXP 	text_2: autoDraw = True
12.7218 	INFO 	Keyboard events cleared
12.7211 	EXP 	fixation: autoDraw = False
12.7211 	EXP 	text: autoDraw = True
12.7211 	EXP 	text_2: autoDraw = False
13.3725 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'words': 'courd', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
13.3757 	DATA 	Keypress: right
13.3880 	EXP 	fixation: autoDraw = False
13.3880 	EXP 	text: autoDraw = False
13.3880 	EXP 	text_2: autoDraw = False
13.3880 	EXP 	text: height = 0.05
13.3880 	EXP 	text: height = 0.05
13.3880 	EXP 	text: height = 0.05
13.3880 	EXP 	text: text = 'courd'
13.3880 	EXP 	fixation: autoDraw = True
13.3880 	EXP 	text_2: autoDraw = True
14.3885 	INFO 	Keyboard events cleared
14.3879 	EXP 	fixation: autoDraw = False
14.3879 	EXP 	text: autoDraw = True
14.3879 	EXP 	text_2: autoDraw = False
14.9059 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'words': 'for', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
14.9088 	DATA 	Keypress: left
14.9212 	EXP 	fixation: autoDraw = False
14.9212 	EXP 	text: autoDraw = False
14.9212 	EXP 	text_2: autoDraw = False
14.9212 	EXP 	text: height = 0.05
14.9212 	EXP 	text: height = 0.05
14.9212 	EXP 	text: height = 0.05
14.9212 	EXP 	text: text = 'for'
14.9212 	EXP 	fixation: autoDraw = True
14.9212 	EXP 	text_2: autoDraw = True
15.9214 	INFO 	Keyboard events cleared
15.9209 	EXP 	fixation: autoDraw = False
15.9209 	EXP 	text: autoDraw = True
15.9209 	EXP 	text_2: autoDraw = False
16.5220 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'words': 'compunity', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
16.5262 	DATA 	Keypress: right
16.5375 	EXP 	fixation: autoDraw = False
16.5375 	EXP 	text: autoDraw = False
16.5375 	EXP 	text_2: autoDraw = False
16.5375 	EXP 	text: height = 0.05
16.5375 	EXP 	text: height = 0.05
16.5375 	EXP 	text: height = 0.05
16.5375 	EXP 	text: text = 'compunity'
16.5375 	EXP 	fixation: autoDraw = True
16.5375 	EXP 	text_2: autoDraw = True
17.5218 	INFO 	Keyboard events cleared
17.5211 	EXP 	text: autoDraw = True
17.5378 	EXP 	fixation: autoDraw = False
17.5378 	EXP 	text_2: autoDraw = False
18.1738 	DATA 	Keypress: left
18.1890 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'words': 'ous', 'number_of_letters': 3, 'corrAns': 'left', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
18.2044 	EXP 	fixation: autoDraw = False
18.2044 	EXP 	text: autoDraw = False
18.2044 	EXP 	text_2: autoDraw = False
18.2044 	EXP 	text: height = 0.05
18.2044 	EXP 	text: height = 0.05
18.2044 	EXP 	text: height = 0.05
18.2044 	EXP 	text: text = 'ous'
18.2044 	EXP 	fixation: autoDraw = True
18.2044 	EXP 	text_2: autoDraw = True
19.2050 	INFO 	Keyboard events cleared
19.2044 	EXP 	fixation: autoDraw = False
19.2044 	EXP 	text: autoDraw = True
19.2044 	EXP 	text_2: autoDraw = False
19.9223 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'words': 'anything', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
19.9269 	DATA 	Keypress: left
19.9379 	EXP 	fixation: autoDraw = False
19.9379 	EXP 	text: autoDraw = False
19.9379 	EXP 	text_2: autoDraw = False
19.9379 	EXP 	text: height = 0.05
19.9379 	EXP 	text: height = 0.05
19.9379 	EXP 	text: height = 0.05
19.9379 	EXP 	text: text = 'anything'
19.9379 	EXP 	fixation: autoDraw = True
19.9379 	EXP 	text_2: autoDraw = True
20.9383 	INFO 	Keyboard events cleared
20.9378 	EXP 	fixation: autoDraw = False
20.9378 	EXP 	text: autoDraw = True
20.9378 	EXP 	text_2: autoDraw = False
21.8384 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'words': 'rememper', 'number_of_letters': 8, 'corrAns': 'left', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
21.8424 	DATA 	Keypress: left
21.8540 	EXP 	fixation: autoDraw = False
21.8540 	EXP 	text: autoDraw = False
21.8540 	EXP 	text_2: autoDraw = False
21.8540 	EXP 	text: height = 0.05
21.8540 	EXP 	text: height = 0.05
21.8540 	EXP 	text: height = 0.05
21.8540 	EXP 	text: text = 'rememper'
21.8540 	EXP 	fixation: autoDraw = True
21.8540 	EXP 	text_2: autoDraw = True
22.8383 	INFO 	Keyboard events cleared
22.8377 	EXP 	text: autoDraw = True
22.8542 	EXP 	fixation: autoDraw = False
22.8542 	EXP 	text_2: autoDraw = False
23.5555 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'words': 'new', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
23.5585 	DATA 	Keypress: right
23.5708 	EXP 	fixation: autoDraw = False
23.5708 	EXP 	text: autoDraw = False
23.5708 	EXP 	text_2: autoDraw = False
23.5708 	EXP 	text: height = 0.05
23.5708 	EXP 	text: height = 0.05
23.5708 	EXP 	text: height = 0.05
23.5708 	EXP 	text: text = 'new'
23.5708 	EXP 	fixation: autoDraw = True
23.5708 	EXP 	text_2: autoDraw = True
24.5714 	INFO 	Keyboard events cleared
24.5706 	EXP 	fixation: autoDraw = False
24.5706 	EXP 	text: autoDraw = True
24.5706 	EXP 	text_2: autoDraw = False
25.3053 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'words': 'bifferent', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
25.3088 	DATA 	Keypress: right
25.3206 	EXP 	fixation: autoDraw = False
25.3206 	EXP 	text: autoDraw = False
25.3206 	EXP 	text_2: autoDraw = False
25.3206 	EXP 	text: height = 0.05
25.3206 	EXP 	text: height = 0.05
25.3206 	EXP 	text: height = 0.05
25.3206 	EXP 	text: text = 'bifferent'
25.3206 	EXP 	fixation: autoDraw = True
25.3206 	EXP 	text_2: autoDraw = True
26.3212 	INFO 	Keyboard events cleared
26.3207 	EXP 	fixation: autoDraw = False
26.3207 	EXP 	text: autoDraw = True
26.3207 	EXP 	text_2: autoDraw = False
27.0886 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'words': 'anythink', 'number_of_letters': 8, 'corrAns': 'left', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
27.0919 	DATA 	Keypress: left
27.1040 	EXP 	fixation: autoDraw = False
27.1040 	EXP 	text: autoDraw = False
27.1040 	EXP 	text_2: autoDraw = False
27.1040 	EXP 	text: height = 0.05
27.1040 	EXP 	text: height = 0.05
27.1040 	EXP 	text: height = 0.05
27.1040 	EXP 	text: text = 'anythink'
27.1040 	EXP 	fixation: autoDraw = True
27.1040 	EXP 	text_2: autoDraw = True
28.0879 	INFO 	Keyboard events cleared
28.0874 	EXP 	text: autoDraw = True
28.1041 	EXP 	fixation: autoDraw = False
28.1041 	EXP 	text_2: autoDraw = False
28.9380 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'words': 'secade', 'number_of_letters': 6, 'corrAns': 'left', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
28.9406 	DATA 	Keypress: left
28.9536 	EXP 	fixation: autoDraw = False
28.9536 	EXP 	text: autoDraw = False
28.9536 	EXP 	text_2: autoDraw = False
28.9536 	EXP 	text: height = 0.05
28.9536 	EXP 	text: height = 0.05
28.9536 	EXP 	text: height = 0.05
28.9536 	EXP 	text: text = 'secade'
28.9536 	EXP 	fixation: autoDraw = True
28.9536 	EXP 	text_2: autoDraw = True
29.9378 	INFO 	Keyboard events cleared
29.9371 	EXP 	text: autoDraw = True
29.9539 	EXP 	fixation: autoDraw = False
29.9539 	EXP 	text_2: autoDraw = False
30.5716 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'words': 'eferything', 'number_of_letters': 10, 'corrAns': 'left', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
30.5752 	DATA 	Keypress: left
30.5871 	EXP 	fixation: autoDraw = False
30.5871 	EXP 	text: autoDraw = False
30.5871 	EXP 	text_2: autoDraw = False
30.5871 	EXP 	text: height = 0.05
30.5871 	EXP 	text: height = 0.05
30.5871 	EXP 	text: height = 0.05
30.5871 	EXP 	text: text = 'eferything'
30.5871 	EXP 	fixation: autoDraw = True
30.5871 	EXP 	text_2: autoDraw = True
31.5709 	INFO 	Keyboard events cleared
31.5704 	EXP 	text: autoDraw = True
31.5869 	EXP 	fixation: autoDraw = False
31.5869 	EXP 	text_2: autoDraw = False
32.2046 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'words': 'shoule', 'number_of_letters': 6, 'corrAns': 'left', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
32.2078 	DATA 	Keypress: left
32.2200 	EXP 	fixation: autoDraw = False
32.2200 	EXP 	text: autoDraw = False
32.2200 	EXP 	text_2: autoDraw = False
32.2200 	EXP 	text: height = 0.05
32.2200 	EXP 	text: height = 0.05
32.2200 	EXP 	text: height = 0.05
32.2200 	EXP 	text: text = 'shoule'
32.2200 	EXP 	fixation: autoDraw = True
32.2200 	EXP 	text_2: autoDraw = True
33.2206 	INFO 	Keyboard events cleared
33.2201 	EXP 	fixation: autoDraw = False
33.2201 	EXP 	text: autoDraw = True
33.2201 	EXP 	text_2: autoDraw = False
33.9215 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'words': 'believe', 'number_of_letters': 7, 'corrAns': 'right', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
33.9269 	DATA 	Keypress: left
33.9371 	EXP 	fixation: autoDraw = False
33.9371 	EXP 	text: autoDraw = False
33.9371 	EXP 	text_2: autoDraw = False
33.9371 	EXP 	text: height = 0.05
33.9371 	EXP 	text: height = 0.05
33.9371 	EXP 	text: height = 0.05
33.9371 	EXP 	text: text = 'believe'
33.9371 	EXP 	fixation: autoDraw = True
33.9371 	EXP 	text_2: autoDraw = True
34.9204 	INFO 	Keyboard events cleared
34.9200 	EXP 	text: autoDraw = True
34.9370 	EXP 	fixation: autoDraw = False
34.9370 	EXP 	text_2: autoDraw = False
35.6049 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'words': 'think', 'number_of_letters': 5, 'corrAns': 'right', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
35.6080 	DATA 	Keypress: right
35.6204 	EXP 	fixation: autoDraw = False
35.6204 	EXP 	text: autoDraw = False
35.6204 	EXP 	text_2: autoDraw = False
35.6204 	EXP 	text: height = 0.05
35.6204 	EXP 	text: height = 0.05
35.6204 	EXP 	text: height = 0.05
35.6204 	EXP 	text: text = 'think'
35.6204 	EXP 	fixation: autoDraw = True
35.6204 	EXP 	text_2: autoDraw = True
36.6210 	INFO 	Keyboard events cleared
36.6204 	EXP 	fixation: autoDraw = False
36.6204 	EXP 	text: autoDraw = True
36.6204 	EXP 	text_2: autoDraw = False
37.5385 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'words': 'become', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
37.5443 	DATA 	Keypress: right
37.5535 	EXP 	fixation: autoDraw = False
37.5535 	EXP 	text: autoDraw = False
37.5535 	EXP 	text_2: autoDraw = False
37.5535 	EXP 	text: height = 0.05
37.5535 	EXP 	text: height = 0.05
37.5535 	EXP 	text: height = 0.05
37.5535 	EXP 	text: text = 'become'
37.5535 	EXP 	fixation: autoDraw = True
37.5535 	EXP 	text_2: autoDraw = True
38.5542 	INFO 	Keyboard events cleared
38.5535 	EXP 	fixation: autoDraw = False
38.5535 	EXP 	text: autoDraw = True
38.5535 	EXP 	text_2: autoDraw = False
39.6550 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'words': 'ptay', 'number_of_letters': 4, 'corrAns': 'left', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
39.6582 	DATA 	Keypress: right
39.6702 	EXP 	fixation: autoDraw = False
39.6702 	EXP 	text: autoDraw = False
39.6702 	EXP 	text_2: autoDraw = False
39.6702 	EXP 	text: height = 0.05
39.6702 	EXP 	text: height = 0.05
39.6702 	EXP 	text: height = 0.05
39.6702 	EXP 	text: text = 'ptay'
39.6702 	EXP 	fixation: autoDraw = True
39.6702 	EXP 	text_2: autoDraw = True
40.6707 	INFO 	Keyboard events cleared
40.6700 	EXP 	fixation: autoDraw = False
40.6700 	EXP 	text: autoDraw = True
40.6700 	EXP 	text_2: autoDraw = False
42.3882 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'words': 'decade', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
42.3916 	DATA 	Keypress: left
42.4032 	EXP 	fixation: autoDraw = False
42.4032 	EXP 	text: autoDraw = False
42.4032 	EXP 	text_2: autoDraw = False
42.4032 	EXP 	text: height = 0.05
42.4032 	EXP 	text: height = 0.05
42.4032 	EXP 	text: height = 0.05
42.4032 	EXP 	text: text = 'decade'
42.4032 	EXP 	fixation: autoDraw = True
42.4032 	EXP 	text_2: autoDraw = True
43.4036 	INFO 	Keyboard events cleared
43.4032 	EXP 	fixation: autoDraw = False
43.4032 	EXP 	text: autoDraw = True
43.4032 	EXP 	text_2: autoDraw = False
44.7045 	EXP 	New trial (rep=0, index=24): <Trial 24 (24 in rep 0) data={'words': 'bedween', 'number_of_letters': 7, 'corrAns': 'left', 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 0}>
44.7087 	DATA 	Keypress: right
44.7198 	EXP 	fixation: autoDraw = False
44.7198 	EXP 	text: autoDraw = False
44.7198 	EXP 	text_2: autoDraw = False
44.7198 	EXP 	text: height = 0.05
44.7198 	EXP 	text: height = 0.05
44.7198 	EXP 	text: height = 0.05
44.7198 	EXP 	text: text = 'bedween'
44.7198 	EXP 	fixation: autoDraw = True
44.7198 	EXP 	text_2: autoDraw = True
45.7201 	INFO 	Keyboard events cleared
45.7196 	EXP 	fixation: autoDraw = False
45.7196 	EXP 	text: autoDraw = True
45.7196 	EXP 	text_2: autoDraw = False
46.9711 	EXP 	New trial (rep=0, index=25): <Trial 25 (25 in rep 0) data={'words': 'tochnology', 'number_of_letters': 10, 'corrAns': 'left', 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 0}>
46.9744 	DATA 	Keypress: left
46.9869 	EXP 	fixation: autoDraw = False
46.9869 	EXP 	text: autoDraw = False
46.9869 	EXP 	text_2: autoDraw = False
46.9869 	EXP 	text: height = 0.05
46.9869 	EXP 	text: height = 0.05
46.9869 	EXP 	text: height = 0.05
46.9869 	EXP 	text: text = 'tochnology'
46.9869 	EXP 	fixation: autoDraw = True
46.9869 	EXP 	text_2: autoDraw = True
47.9869 	INFO 	Keyboard events cleared
47.9865 	EXP 	fixation: autoDraw = False
47.9865 	EXP 	text: autoDraw = True
47.9865 	EXP 	text_2: autoDraw = False
49.1545 	EXP 	New trial (rep=0, index=26): <Trial 26 (26 in rep 0) data={'words': 'incluting', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 0}>
49.1583 	DATA 	Keypress: left
49.1696 	EXP 	fixation: autoDraw = False
49.1696 	EXP 	text: autoDraw = False
49.1696 	EXP 	text_2: autoDraw = False
49.1696 	EXP 	text: height = 0.05
49.1696 	EXP 	text: height = 0.05
49.1696 	EXP 	text: height = 0.05
49.1696 	EXP 	text: text = 'incluting'
49.1696 	EXP 	fixation: autoDraw = True
49.1696 	EXP 	text_2: autoDraw = True
50.1704 	INFO 	Keyboard events cleared
