6.7673 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
10.2233 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.2235 	EXP 	window1: mouseVisible = False
10.2323 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='<- non-words              words ->', units='height', win=Window(...), wrapWidth=1)
10.2325 	EXP 	window1: mouseVisible = False
10.2414 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you for participating!', units='height', win=Window(...), wrapWidth=1)
0.0022 	DATA 	Keypress: space
0.0134 	INFO 	Keyboard events cleared
0.0130 	EXP 	text_4: autoDraw = True
0.8117 	EXP 	Imported conds.xlsx as conditions, 80 conditions, 3 params
0.8125 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'words': 'bopulation', 'number_of_letters': 10, 'corrAns': 'left', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.8184 	DATA 	Keypress: space
0.8201 	EXP 	text_4: autoDraw = False
0.8201 	EXP 	text: height = 0.05
0.8201 	EXP 	text: height = 0.05
0.8201 	EXP 	text: height = 0.05
0.8201 	EXP 	text: text = 'bopulation'
0.8201 	EXP 	fixation: autoDraw = True
0.8201 	EXP 	text_2: autoDraw = True
1.8166 	INFO 	Keyboard events cleared
1.8162 	EXP 	text: autoDraw = True
1.8323 	EXP 	fixation: autoDraw = False
1.8323 	EXP 	text_2: autoDraw = False
2.7507 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'words': 'population', 'number_of_letters': 10, 'corrAns': 'right', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.7545 	DATA 	Keypress: left
2.7657 	EXP 	fixation: autoDraw = False
2.7657 	EXP 	text: autoDraw = False
2.7657 	EXP 	text_2: autoDraw = False
2.7657 	EXP 	text: height = 0.05
2.7657 	EXP 	text: height = 0.05
2.7657 	EXP 	text: height = 0.05
2.7657 	EXP 	text: text = 'population'
2.7657 	EXP 	fixation: autoDraw = True
2.7657 	EXP 	text_2: autoDraw = True
3.7666 	INFO 	Keyboard events cleared
3.7661 	EXP 	fixation: autoDraw = False
3.7661 	EXP 	text: autoDraw = True
3.7661 	EXP 	text_2: autoDraw = False
5.9337 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'words': 'compane', 'number_of_letters': 7, 'corrAns': 'left', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
5.9385 	DATA 	Keypress: right
5.9492 	EXP 	fixation: autoDraw = False
5.9492 	EXP 	text: autoDraw = False
5.9492 	EXP 	text_2: autoDraw = False
5.9492 	EXP 	text: height = 0.05
5.9492 	EXP 	text: height = 0.05
5.9492 	EXP 	text: height = 0.05
5.9492 	EXP 	text: text = 'compane'
5.9492 	EXP 	fixation: autoDraw = True
5.9492 	EXP 	text_2: autoDraw = True
6.9497 	INFO 	Keyboard events cleared
6.9492 	EXP 	fixation: autoDraw = False
6.9492 	EXP 	text: autoDraw = True
6.9492 	EXP 	text_2: autoDraw = False
7.7010 	DATA 	Keypress: left
7.7168 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'words': 'factor', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
7.7319 	EXP 	fixation: autoDraw = False
7.7319 	EXP 	text: autoDraw = False
7.7319 	EXP 	text_2: autoDraw = False
7.7319 	EXP 	text: height = 0.05
7.7319 	EXP 	text: height = 0.05
7.7319 	EXP 	text: height = 0.05
7.7319 	EXP 	text: text = 'factor'
7.7319 	EXP 	fixation: autoDraw = True
7.7319 	EXP 	text_2: autoDraw = True
8.7327 	INFO 	Keyboard events cleared
8.7322 	EXP 	fixation: autoDraw = False
8.7322 	EXP 	text: autoDraw = True
8.7322 	EXP 	text_2: autoDraw = False
9.5502 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'words': 'sistem', 'number_of_letters': 6, 'corrAns': 'left', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
9.5536 	DATA 	Keypress: right
9.5656 	EXP 	fixation: autoDraw = False
9.5656 	EXP 	text: autoDraw = False
9.5656 	EXP 	text_2: autoDraw = False
9.5656 	EXP 	text: height = 0.05
9.5656 	EXP 	text: height = 0.05
9.5656 	EXP 	text: height = 0.05
9.5656 	EXP 	text: text = 'sistem'
9.5656 	EXP 	fixation: autoDraw = True
9.5656 	EXP 	text_2: autoDraw = True
10.5662 	INFO 	Keyboard events cleared
10.5656 	EXP 	fixation: autoDraw = False
10.5656 	EXP 	text: autoDraw = True
10.5656 	EXP 	text_2: autoDraw = False
12.1331 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'words': 'heur', 'number_of_letters': 4, 'corrAns': 'left', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
12.1362 	DATA 	Keypress: left
12.1489 	EXP 	fixation: autoDraw = False
12.1489 	EXP 	text: autoDraw = False
12.1489 	EXP 	text_2: autoDraw = False
12.1489 	EXP 	text: height = 0.05
12.1489 	EXP 	text: height = 0.05
12.1489 	EXP 	text: height = 0.05
12.1489 	EXP 	text: text = 'heur'
12.1489 	EXP 	fixation: autoDraw = True
12.1489 	EXP 	text_2: autoDraw = True
13.1323 	INFO 	Keyboard events cleared
13.1319 	EXP 	text: autoDraw = True
13.1486 	EXP 	fixation: autoDraw = False
13.1486 	EXP 	text_2: autoDraw = False
14.5163 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'words': 'wunt', 'number_of_letters': 4, 'corrAns': 'left', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
14.5197 	DATA 	Keypress: left
14.5317 	EXP 	fixation: autoDraw = False
14.5317 	EXP 	text: autoDraw = False
14.5317 	EXP 	text_2: autoDraw = False
14.5317 	EXP 	text: height = 0.05
14.5317 	EXP 	text: height = 0.05
14.5317 	EXP 	text: height = 0.05
14.5317 	EXP 	text: text = 'wunt'
14.5317 	EXP 	fixation: autoDraw = True
14.5317 	EXP 	text_2: autoDraw = True
15.5159 	INFO 	Keyboard events cleared
15.5153 	EXP 	text: autoDraw = True
15.5320 	EXP 	fixation: autoDraw = False
15.5320 	EXP 	text_2: autoDraw = False
16.2828 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'words': 'exberience', 'number_of_letters': 10, 'corrAns': 'left', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
16.2883 	DATA 	Keypress: left
16.2987 	EXP 	fixation: autoDraw = False
16.2987 	EXP 	text: autoDraw = False
16.2987 	EXP 	text_2: autoDraw = False
16.2987 	EXP 	text: height = 0.05
16.2987 	EXP 	text: height = 0.05
16.2987 	EXP 	text: height = 0.05
16.2987 	EXP 	text: text = 'exberience'
16.2987 	EXP 	fixation: autoDraw = True
16.2987 	EXP 	text_2: autoDraw = True
17.2825 	INFO 	Keyboard events cleared
17.2819 	EXP 	text: autoDraw = True
17.2986 	EXP 	fixation: autoDraw = False
17.2986 	EXP 	text_2: autoDraw = False
17.9668 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'words': 'mech', 'number_of_letters': 4, 'corrAns': 'left', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
17.9709 	DATA 	Keypress: left
17.9820 	EXP 	fixation: autoDraw = False
17.9820 	EXP 	text: autoDraw = False
17.9820 	EXP 	text_2: autoDraw = False
17.9820 	EXP 	text: height = 0.05
17.9820 	EXP 	text: height = 0.05
17.9820 	EXP 	text: height = 0.05
17.9820 	EXP 	text: text = 'mech'
17.9820 	EXP 	fixation: autoDraw = True
17.9820 	EXP 	text_2: autoDraw = True
18.9823 	INFO 	Keyboard events cleared
18.9817 	EXP 	fixation: autoDraw = False
18.9817 	EXP 	text: autoDraw = True
18.9817 	EXP 	text_2: autoDraw = False
19.5827 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'words': 'aboot', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
19.5861 	DATA 	Keypress: left
19.5983 	EXP 	fixation: autoDraw = False
19.5983 	EXP 	text: autoDraw = False
19.5983 	EXP 	text_2: autoDraw = False
19.5983 	EXP 	text: height = 0.05
19.5983 	EXP 	text: height = 0.05
19.5983 	EXP 	text: height = 0.05
19.5983 	EXP 	text: text = 'aboot'
19.5983 	EXP 	fixation: autoDraw = True
19.5983 	EXP 	text_2: autoDraw = True
20.5987 	INFO 	Keyboard events cleared
20.5983 	EXP 	fixation: autoDraw = False
20.5983 	EXP 	text: autoDraw = True
20.5983 	EXP 	text_2: autoDraw = False
21.1329 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'words': 'new', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
21.1360 	DATA 	Keypress: left
21.1484 	EXP 	fixation: autoDraw = False
21.1484 	EXP 	text: autoDraw = False
21.1484 	EXP 	text_2: autoDraw = False
21.1484 	EXP 	text: height = 0.05
21.1484 	EXP 	text: height = 0.05
21.1484 	EXP 	text: height = 0.05
21.1484 	EXP 	text: text = 'new'
21.1484 	EXP 	fixation: autoDraw = True
21.1484 	EXP 	text_2: autoDraw = True
22.1323 	INFO 	Keyboard events cleared
22.1317 	EXP 	text: autoDraw = True
22.1485 	EXP 	fixation: autoDraw = False
22.1485 	EXP 	text_2: autoDraw = False
22.8330 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'words': 'ous', 'number_of_letters': 3, 'corrAns': 'left', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
22.8361 	DATA 	Keypress: right
22.8484 	EXP 	fixation: autoDraw = False
22.8484 	EXP 	text: autoDraw = False
22.8484 	EXP 	text_2: autoDraw = False
22.8484 	EXP 	text: height = 0.05
22.8484 	EXP 	text: height = 0.05
22.8484 	EXP 	text: height = 0.05
22.8484 	EXP 	text: text = 'ous'
22.8484 	EXP 	fixation: autoDraw = True
22.8484 	EXP 	text_2: autoDraw = True
23.8486 	INFO 	Keyboard events cleared
23.8483 	EXP 	fixation: autoDraw = False
23.8483 	EXP 	text: autoDraw = True
23.8483 	EXP 	text_2: autoDraw = False
24.5164 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'words': 'neu', 'number_of_letters': 3, 'corrAns': 'left', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
24.5194 	DATA 	Keypress: left
24.5316 	EXP 	fixation: autoDraw = False
24.5316 	EXP 	text: autoDraw = False
24.5316 	EXP 	text_2: autoDraw = False
24.5316 	EXP 	text: height = 0.05
24.5316 	EXP 	text: height = 0.05
24.5316 	EXP 	text: height = 0.05
24.5316 	EXP 	text: text = 'neu'
24.5316 	EXP 	fixation: autoDraw = True
24.5316 	EXP 	text_2: autoDraw = True
25.5318 	INFO 	Keyboard events cleared
25.5314 	EXP 	fixation: autoDraw = False
25.5314 	EXP 	text: autoDraw = True
25.5314 	EXP 	text_2: autoDraw = False
26.0164 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'words': 'political', 'number_of_letters': 9, 'corrAns': 'right', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
26.0207 	DATA 	Keypress: left
26.0312 	EXP 	fixation: autoDraw = False
26.0312 	EXP 	text: autoDraw = False
26.0312 	EXP 	text_2: autoDraw = False
26.0312 	EXP 	text: height = 0.05
26.0312 	EXP 	text: height = 0.05
26.0312 	EXP 	text: height = 0.05
26.0312 	EXP 	text: text = 'political'
26.0312 	EXP 	fixation: autoDraw = True
26.0312 	EXP 	text_2: autoDraw = True
27.0317 	INFO 	Keyboard events cleared
27.0313 	EXP 	fixation: autoDraw = False
27.0313 	EXP 	text: autoDraw = True
27.0313 	EXP 	text_2: autoDraw = False
27.9492 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'words': 'become', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
27.9527 	DATA 	Keypress: right
27.9646 	EXP 	fixation: autoDraw = False
27.9646 	EXP 	text: autoDraw = False
27.9646 	EXP 	text_2: autoDraw = False
27.9646 	EXP 	text: height = 0.05
27.9646 	EXP 	text: height = 0.05
27.9646 	EXP 	text: height = 0.05
27.9646 	EXP 	text: text = 'become'
27.9646 	EXP 	fixation: autoDraw = True
27.9646 	EXP 	text_2: autoDraw = True
28.9656 	INFO 	Keyboard events cleared
28.9650 	EXP 	fixation: autoDraw = False
28.9650 	EXP 	text: autoDraw = True
28.9650 	EXP 	text_2: autoDraw = False
29.9996 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'words': 'should', 'number_of_letters': 6, 'corrAns': 'right', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
30.0030 	DATA 	Keypress: right
30.0148 	EXP 	fixation: autoDraw = False
30.0148 	EXP 	text: autoDraw = False
30.0148 	EXP 	text_2: autoDraw = False
30.0148 	EXP 	text: height = 0.05
30.0148 	EXP 	text: height = 0.05
30.0148 	EXP 	text: height = 0.05
30.0148 	EXP 	text: text = 'should'
30.0148 	EXP 	fixation: autoDraw = True
30.0148 	EXP 	text_2: autoDraw = True
31.0152 	INFO 	Keyboard events cleared
31.0146 	EXP 	fixation: autoDraw = False
31.0146 	EXP 	text: autoDraw = True
31.0146 	EXP 	text_2: autoDraw = False
32.0327 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'words': 'incluting', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
32.0361 	DATA 	Keypress: right
32.0479 	EXP 	fixation: autoDraw = False
32.0479 	EXP 	text: autoDraw = False
32.0479 	EXP 	text_2: autoDraw = False
32.0479 	EXP 	text: height = 0.05
32.0479 	EXP 	text: height = 0.05
32.0479 	EXP 	text: height = 0.05
32.0479 	EXP 	text: text = 'incluting'
32.0479 	EXP 	fixation: autoDraw = True
32.0479 	EXP 	text_2: autoDraw = True
33.0484 	INFO 	Keyboard events cleared
33.0479 	EXP 	fixation: autoDraw = False
33.0479 	EXP 	text: autoDraw = True
33.0479 	EXP 	text_2: autoDraw = False
34.7990 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'words': 'remember', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
34.8026 	DATA 	Keypress: left
34.8147 	EXP 	fixation: autoDraw = False
34.8147 	EXP 	text: autoDraw = False
34.8147 	EXP 	text_2: autoDraw = False
34.8147 	EXP 	text: height = 0.05
34.8147 	EXP 	text: height = 0.05
34.8147 	EXP 	text: height = 0.05
34.8147 	EXP 	text: text = 'remember'
34.8147 	EXP 	fixation: autoDraw = True
34.8147 	EXP 	text_2: autoDraw = True
35.8150 	INFO 	Keyboard events cleared
35.8146 	EXP 	fixation: autoDraw = False
35.8146 	EXP 	text: autoDraw = True
35.8146 	EXP 	text_2: autoDraw = False
37.3822 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'words': 'experience', 'number_of_letters': 10, 'corrAns': 'right', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
37.3859 	DATA 	Keypress: right
37.3977 	EXP 	fixation: autoDraw = False
37.3977 	EXP 	text: autoDraw = False
37.3977 	EXP 	text_2: autoDraw = False
37.3977 	EXP 	text: height = 0.05
37.3977 	EXP 	text: height = 0.05
37.3977 	EXP 	text: height = 0.05
37.3977 	EXP 	text: text = 'experience'
37.3977 	EXP 	fixation: autoDraw = True
37.3977 	EXP 	text_2: autoDraw = True
38.3985 	INFO 	Keyboard events cleared
38.3979 	EXP 	fixation: autoDraw = False
38.3979 	EXP 	text: autoDraw = True
38.3979 	EXP 	text_2: autoDraw = False
40.0488 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'words': 'research', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
40.0521 	DATA 	Keypress: right
40.0643 	EXP 	fixation: autoDraw = False
40.0643 	EXP 	text: autoDraw = False
40.0643 	EXP 	text_2: autoDraw = False
40.0643 	EXP 	text: height = 0.05
40.0643 	EXP 	text: height = 0.05
40.0643 	EXP 	text: height = 0.05
40.0643 	EXP 	text: text = 'research'
40.0643 	EXP 	fixation: autoDraw = True
40.0643 	EXP 	text_2: autoDraw = True
41.0649 	INFO 	Keyboard events cleared
41.0644 	EXP 	fixation: autoDraw = False
41.0644 	EXP 	text: autoDraw = True
41.0644 	EXP 	text_2: autoDraw = False
41.9321 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'words': 'for', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
41.9358 	DATA 	Keypress: right
41.9474 	EXP 	fixation: autoDraw = False
41.9474 	EXP 	text: autoDraw = False
41.9474 	EXP 	text_2: autoDraw = False
41.9474 	EXP 	text: height = 0.05
41.9474 	EXP 	text: height = 0.05
41.9474 	EXP 	text: height = 0.05
41.9474 	EXP 	text: text = 'for'
41.9474 	EXP 	fixation: autoDraw = True
41.9474 	EXP 	text_2: autoDraw = True
42.9480 	INFO 	Keyboard events cleared
42.9475 	EXP 	fixation: autoDraw = False
42.9475 	EXP 	text: autoDraw = True
42.9475 	EXP 	text_2: autoDraw = False
44.3486 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'words': 'question', 'number_of_letters': 8, 'corrAns': 'right', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
44.3522 	DATA 	Keypress: right
44.3643 	EXP 	fixation: autoDraw = False
44.3643 	EXP 	text: autoDraw = False
44.3643 	EXP 	text_2: autoDraw = False
44.3643 	EXP 	text: height = 0.05
44.3643 	EXP 	text: height = 0.05
44.3643 	EXP 	text: height = 0.05
44.3643 	EXP 	text: text = 'question'
44.3643 	EXP 	fixation: autoDraw = True
44.3643 	EXP 	text_2: autoDraw = True
45.3644 	INFO 	Keyboard events cleared
45.3639 	EXP 	fixation: autoDraw = False
45.3639 	EXP 	text: autoDraw = True
45.3639 	EXP 	text_2: autoDraw = False
47.8653 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'words': 'theyr', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
47.8685 	DATA 	Keypress: right
47.8806 	EXP 	fixation: autoDraw = False
47.8806 	EXP 	text: autoDraw = False
47.8806 	EXP 	text_2: autoDraw = False
47.8806 	EXP 	text: height = 0.05
47.8806 	EXP 	text: height = 0.05
47.8806 	EXP 	text: height = 0.05
47.8806 	EXP 	text: text = 'theyr'
47.8806 	EXP 	fixation: autoDraw = True
47.8806 	EXP 	text_2: autoDraw = True
48.8807 	INFO 	Keyboard events cleared
48.8803 	EXP 	fixation: autoDraw = False
48.8803 	EXP 	text: autoDraw = True
48.8803 	EXP 	text_2: autoDraw = False
50.5988 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'words': 'importent', 'number_of_letters': 9, 'corrAns': 'left', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
50.6023 	DATA 	Keypress: left
50.6140 	EXP 	fixation: autoDraw = False
50.6140 	EXP 	text: autoDraw = False
50.6140 	EXP 	text_2: autoDraw = False
50.6140 	EXP 	text: height = 0.05
50.6140 	EXP 	text: height = 0.05
50.6140 	EXP 	text: height = 0.05
50.6140 	EXP 	text: text = 'importent'
50.6140 	EXP 	fixation: autoDraw = True
50.6140 	EXP 	text_2: autoDraw = True
51.6144 	INFO 	Keyboard events cleared
51.6138 	EXP 	fixation: autoDraw = False
51.6138 	EXP 	text: autoDraw = True
51.6138 	EXP 	text_2: autoDraw = False
52.9985 	EXP 	New trial (rep=0, index=24): <Trial 24 (24 in rep 0) data={'words': 'out', 'number_of_letters': 3, 'corrAns': 'right', 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 0}>
53.0017 	DATA 	Keypress: left
53.0138 	EXP 	fixation: autoDraw = False
53.0138 	EXP 	text: autoDraw = False
53.0138 	EXP 	text_2: autoDraw = False
53.0138 	EXP 	text: height = 0.05
53.0138 	EXP 	text: height = 0.05
53.0138 	EXP 	text: height = 0.05
53.0138 	EXP 	text: text = 'out'
53.0138 	EXP 	fixation: autoDraw = True
53.0138 	EXP 	text_2: autoDraw = True
54.0139 	INFO 	Keyboard events cleared
54.0135 	EXP 	fixation: autoDraw = False
54.0135 	EXP 	text: autoDraw = True
54.0135 	EXP 	text_2: autoDraw = False
57.7810 	EXP 	New trial (rep=0, index=25): <Trial 25 (25 in rep 0) data={'words': 'whicb', 'number_of_letters': 5, 'corrAns': 'left', 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 0}>
57.7847 	DATA 	Keypress: right
57.7966 	EXP 	fixation: autoDraw = False
57.7966 	EXP 	text: autoDraw = False
57.7966 	EXP 	text_2: autoDraw = False
57.7966 	EXP 	text: height = 0.05
57.7966 	EXP 	text: height = 0.05
57.7966 	EXP 	text: height = 0.05
57.7966 	EXP 	text: text = 'whicb'
57.7966 	EXP 	fixation: autoDraw = True
57.7966 	EXP 	text_2: autoDraw = True
58.7808 	INFO 	Keyboard events cleared
58.7802 	EXP 	text: autoDraw = True
58.7971 	EXP 	fixation: autoDraw = False
58.7971 	EXP 	text_2: autoDraw = False
59.9162 	DATA 	Keypress: right
59.9311 	EXP 	New trial (rep=0, index=26): <Trial 26 (26 in rep 0) data={'words': 'lipe', 'number_of_letters': 4, 'corrAns': 'left', 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 0}>
59.9469 	EXP 	fixation: autoDraw = False
59.9469 	EXP 	text: autoDraw = False
59.9469 	EXP 	text_2: autoDraw = False
59.9469 	EXP 	text: height = 0.05
59.9469 	EXP 	text: height = 0.05
59.9469 	EXP 	text: height = 0.05
59.9469 	EXP 	text: text = 'lipe'
59.9469 	EXP 	fixation: autoDraw = True
59.9469 	EXP 	text_2: autoDraw = True
60.9306 	INFO 	Keyboard events cleared
